ID_TA,Cuisine Style
d5775823,Spanish
d8299356,"Lebanese,Mediterranean,Middle Eastern"
d1341428,"Fast Food,Turkish,Middle Eastern"
d12247125,African
d3385070,Cafe
d12326312,"Italian,Cafe"
d10554549,"Japanese,Asian,Vegetarian Friendly"
d9996252,"Bar,Spanish,Pub"
d5793239,"Italian,Thai,Vegetarian Friendly"
d4910619,British
d5616709,"Bar,Cafe,Mediterranean"
d6622729,"European,Portuguese"
d10860208,"Asian,Vietnamese"
d5220221,"Quick Bites,Deli"
d7075619,"Italian,Pizza"
d1039219,"German,Vegetarian Friendly"
d5977345,European
d11945896,"Japanese,Asian"
d11952970,German
d778497,African
d11305957,"Dutch,Bar,Pub"
d8297191,"Quick Bites,Fast Food"
d5795158,"Chinese,Asian,Vegetarian Friendly"
d5775938,"Turkish,Middle Eastern,Vegetarian Friendly"
d12360172,Cafe
d10109320,Middle Eastern
d4793803,French
d12705113,"Indian,Fast Food,Healthy"
d10802007,"Chinese,Asian,Vegetarian Friendly"
d7675487,"French,Turkish"
d10558906,"Asian,Thai"
d12429873,Spanish
d12443025,Thai
d10535255,"Barbecue,Turkish,Middle Eastern"
d11863521,Vegetarian Friendly
d11844229,"Italian,Mediterranean,Deli"
d9826439,"Japanese,Vegetarian Friendly"
d12439175,Chinese
d12161521,Vegetarian Friendly
d12878239,Vegetarian Friendly
d2149884,Italian
d5520808,Fast Food
d6033928,Italian
d5509344,"American,Fast Food"
d10357994,French
d1885457,"Bar,Pub"
d1957191,Cafe
d10700050,American
d12348151,Fast Food
d12437984,Spanish
d10901239,Mexican
d8536323,"Fast Food,Turkish,Middle Eastern"
d7356949,"Italian,International,Mediterranean"
d802547,"French,Bar,European"
d8663307,"Dessert,Cafe"
d8825228,Asian
d7772776,Middle Eastern
d11748904,"Cafe,Vegetarian Friendly"
d10147337,"Italian,Pizza,Vegetarian Friendly"
d12871980,"Barbecue,Asian,Korean"
d8780422,"French,Bar,Pub"
d9826327,"Chinese,Asian,Vegetarian Friendly"
d5986183,"Italian,Pizza"
d5865184,"Mediterranean,Spanish,Vegetarian Friendly"
d10788030,Cafe
d4923291,Chinese
d8730871,Spanish
d11491889,"Mediterranean,European,Vegetarian Friendly"
d5959063,"European,Portuguese"
d991674,"Mediterranean,Spanish"
d10162965,Cafe
d12546138,Fast Food
d8714073,"French,Bar,Spanish"
d13326532,"Italian,Pizza,Mediterranean"
d6425918,"European,Portuguese"
d12484619,"Bar,Pub"
d5890549,French
d11794135,"French,Vegetarian Friendly"
d5506648,"Italian,Mediterranean"
d10790680,Spanish
d3870549,"Bar,Pub"
d12356410,"Italian,Mediterranean,Sicilian"
d11957755,"Italian,Pizza"
d7203999,French
d11443624,"German,Cafe"
d12322249,"European,Danish"
d12252399,"French,Belgian,European"
d10722422,"Fast Food,Asian,Thai"
d5616765,Spanish
d13114158,"Quick Bites,Fast Food"
d1960191,"French,European,Vegetarian Friendly"
d7194146,"Bakeries,Cafe,European"
d9585679,"Bakeries,French"
d5123024,"American,Fast Food"
d8415736,"Quick Bites,Fast Food"
d1516733,"Bar,Pub"
d12998670,"Mediterranean,Spanish,Catalan"
d5868156,"Mediterranean,Spanish"
d1035196,"French,Mediterranean,Spanish"
d10670717,"Japanese,Asian"
d12221332,"European,Portuguese"
d10064059,"European,Portuguese"
d12075278,Cafe
d5447578,"Dessert,Cafe"
d7678199,Cafe
d3524003,Spanish
d12267641,Mediterranean
d11947277,French
d7989764,French
d5486617,Spanish
d5285770,Fast Food
d9836588,"Turkish,Vegetarian Friendly"
d8399257,"Italian,Cafe"
d7149274,Dessert
d12363461,"Quick Bites,Fast Food"
d5873606,"Italian,Pizza"
d808404,Vegetarian Friendly
d10632730,Healthy
d12995017,"French,European,Wine Bar"
d5810989,Spanish
d11914395,"Dessert,Spanish"
d6863490,Vegetarian Friendly
d12716391,Pizza
d10357858,"French,Wine Bar"
d7992762,"Cafe,Spanish"
d990930,"Mediterranean,Spanish"
d10396062,Cafe
d4912024,Fast Food
d12832311,"Italian,Vegetarian Friendly"
d9564543,"Mediterranean,Spanish"
d5243087,Chinese
d11659461,"Bakeries,Cafe"
d10046967,Chinese
d8730827,French
d12885942,"Dessert,Healthy"
d8835452,"German,Cafe,Vegetarian Friendly"
d2325440,"Italian,Pizza,Mediterranean"
d5518528,German
d11929168,Spanish
d8659492,Middle Eastern
d11859886,Vegetarian Friendly
d6458700,"Dessert,Italian,Bar"
d5568888,"Belgian,Bar,European"
d1359691,"Bar,Pub"
d8733376,"European,Vegetarian Friendly,Vegan Options"
d8651975,"Italian,Wine Bar"
d7315999,French
d5866522,Spanish
d10397472,Cafe
d5795034,Spanish
d6562490,"Italian,Pizza,Vegetarian Friendly"
d1224252,Vegetarian Friendly
d8538235,"Dessert,French"
d5798132,Spanish
d5610842,Spanish
d795758,"Chinese,Asian,Vegetarian Friendly"
d4053512,"Belgian,European"
d10228099,Thai
d12358096,African
d5510652,"Italian,Pizza,Mediterranean"
d10072455,Dessert
d13221327,"European,Hungarian"
d5616797,"Pizza,Fast Food"
d12171950,"Italian,Pizza,Mediterranean"
d12918296,"Mediterranean,European,Spanish"
d8479424,"French,Swiss,Bar"
d4560451,"Mediterranean,Spanish"
d12794670,British
d1343089,Sushi
d12637627,"Bar,British,Pub"
d8339164,"Italian,Vegetarian Friendly"
d5860371,"Italian,Pizza"
d8799558,"Caribbean,African"
d8592889,"Pizza,Fast Food"
d8807155,"Quick Bites,Cafe,Vegetarian Friendly"
d8338335,Vegetarian Friendly
d5984008,"Italian,Cafe,Vegetarian Friendly"
d8461493,European
d12669299,"Irish,Bar,Pub"
d12994513,Spanish
d8460515,Cafe
d12398973,French
d12903363,"European,Portuguese"
d6995255,"Brazilian,South American"
d11773079,Greek
d10794888,European
d5890432,"Japanese,Sushi,Asian"
d7124395,Vegetarian Friendly
d11643638,"Chinese,Japanese,Seafood"
d7922131,Deli
d12510970,Cafe
d10895279,"Bar,Pub"
d10226836,"French,European,Diner"
d7899481,"Bar,Pub"
d5964720,"European,Portuguese"
d8710301,"Mediterranean,Spanish,Vegetarian Friendly"
d781940,"Swiss,European,Vegetarian Friendly"
d7706840,"Italian,Pizza,Vegetarian Friendly"
d9791620,"European,Hungarian"
d9814928,Fast Food
d964608,"German,Vegetarian Friendly"
d12189025,Greek
d11947164,"Japanese,Sushi,Asian"
d9867424,"Quick Bites,Bar,Pub"
d6825621,"Dessert,Italian"
d6948154,"Latin,Bar,Spanish"
d8488271,European
d12442618,French
d12535707,"Italian,Cafe,Vegetarian Friendly"
d6434909,French
d12630846,Cafe
d7289123,"Pizza,Vegetarian Friendly"
d6688214,"French,Bar,European"
d11841575,"French,European"
d1085863,Gastropub
d13275113,Pizza
d10628357,Vegetarian Friendly
d1357640,"Cafe,European,Vegetarian Friendly"
d12597784,"Mediterranean,Spanish,Vegetarian Friendly"
d10129914,"Spanish,Vegetarian Friendly"
d7252045,Italian
d10455097,French
d5039196,"Japanese,Asian"
d10746833,"Swiss,European"
d9562548,"European,Vegetarian Friendly,Vegan Options"
d10750991,Vegetarian Friendly
d10679054,"Asian,Thai,Korean"
d10365399,"Japanese,Sushi,Asian"
d12446979,"Cafe,Fast Food,European"
d7229020,Spanish
d5220194,"Bar,British,Pub"
d10270452,"Bar,Pub"
d12005023,"American,Fast Food"
d12609854,"European,Portuguese"
d5529360,"German,Vegetarian Friendly"
d5982813,"Italian,Pizza,Mediterranean"
d10027589,"Italian,Pizza"
d9761931,"Asian,Indonesian"
d4215721,"European,Vegetarian Friendly"
d10806890,"Italian,Lombard,Northern-Italian"
d1090422,Pizza
d5986450,"Austrian,Fast Food,European"
d10041117,"American,European,Portuguese"
d1037114,Italian
d13170250,"European,Vegetarian Friendly,Vegan Options"
d8841058,"Italian,American,Fast Food"
d5959332,"Austrian,European,Central European"
d11897313,"Vegetarian Friendly,Vegan Options"
d8114315,Spanish
d8803531,"European,Swedish"
d12252077,"Mexican,Fast Food,South American"
d1959317,"Mediterranean,European,Central European"
d11807523,"Italian,Bar,Cafe"
d10636161,"Italian,International"
d8605058,European
d5523470,Pizza
d7133702,"German,Fast Food"
d8725507,French
d8559659,Italian
d4767629,"European,Czech"
d7991223,"Cafe,Vegetarian Friendly,Vegan Options"
d1342137,"German,Vegetarian Friendly"
d12419880,Spanish
d2225310,Cafe
d4150098,"Cafe,European"
d7997450,"Cafe,Spanish"
d5853459,"American,Bar,Pub"
d11841817,"Cafe,Spanish"
d4405147,"Bar,Pub"
d13000302,Cafe
d8440529,French
d8821440,Italian
d4491314,Vietnamese
d12828008,"Cafe,Spanish,Vegetarian Friendly"
d6458891,"Bar,Pub"
d8813464,"Cafe,Fast Food,Vegetarian Friendly"
d10794278,Spanish
d12880252,Spanish
d10678443,Dessert
d8547155,"Chinese,Asian,Vegetarian Friendly"
d9599232,"Mediterranean,Greek"
d12059135,"French,European"
d5850867,"Italian,Pizza,Seafood"
d8415245,"Fast Food,Turkish"
d11491888,Spanish
d12296373,"Mediterranean,European,Spanish"
d8461907,"Mediterranean,European,Portuguese"
d7621774,"Mediterranean,Spanish"
d8065349,Grill
d11660783,"Mediterranean,Spanish"
d9856265,"American,Vegetarian Friendly,Vegan Options"
d12597486,"Greek,Vegetarian Friendly"
d10518062,"Quick Bites,Fast Food"
d5487645,Fast Food
d12826203,Chinese
d10131652,"European,Portuguese"
d10157986,"Cafe,Deli"
d9974845,Italian
d7068598,"Japanese,Sushi,Asian"
d8077111,Cafe
d10400208,Cafe
d4911067,Turkish
d12320197,"Japanese,Sushi,Asian"
d11925699,Spanish
d10455361,Grill
d8562839,"Quick Bites,Fast Food"
d7045733,"Italian,Pizza"
d4844367,"French,Belgian,European"
d5872669,"Italian,Seafood"
d6720236,"Chinese,Asian"
d9751117,"Mediterranean,Spanish,Vegetarian Friendly"
d1357378,"Cafe,Vegetarian Friendly"
d10777866,"Italian,Bar,Pizza"
d10741476,"Brew Pub,Pub"
d1122565,Pizza
d5873331,"Italian,European"
d10270558,"Dessert,Cafe"
d1335347,"Japanese,Sushi,Asian"
d4451894,"Italian,French"
d8864193,"Italian,Bar,Pub"
d8448007,"Indian,Vegetarian Friendly"
d12615033,Italian
d12422986,"Mexican,Mediterranean,European"
d12090531,Barbecue
d10029815,Bakeries
d10522276,German
d5872758,Italian
d9802657,Italian
d12971689,"Fast Food,Turkish,Middle Eastern"
d10458731,"Dessert,Vegetarian Friendly"
d1422231,Vegetarian Friendly
d6734074,"Japanese,Asian,Vegetarian Friendly"
d1038830,German
d12556254,Fast Food
d10831182,"Austrian,Cafe,European"
d13003828,"French,European"
d7108851,French
d5795695,"Indian,Lebanese,Fast Food,Mediterranean"
d10116313,Sushi
d7379780,French
d3842800,"European,Spanish,Portuguese"
d12182083,Fast Food
d10532885,"German,Vegetarian Friendly"
d12062083,Deli
d10232474,Vegetarian Friendly
d8745770,"Bakeries,Cafe"
d9744451,French
d9724714,"Italian,Pizza"
d12367784,Spanish
d10095296,"French,Vegetarian Friendly"
d12326511,American
d12321003,"Fast Food,European,Turkish"
d1114371,Pizza
d10158385,Cafe
d10576344,"French,Bar,Pub"
d10806653,Cafe
d3637776,British
d5081354,"Turkish,Middle Eastern"
d9734695,"Italian,Mediterranean"
d12059322,"Mediterranean,European,Turkish"
d12056463,"Dessert,Cafe"
d12557655,"Bakeries,Cafe"
d2034969,"German,European,Central European"
d10547346,"Spanish,Vegetarian Friendly,Gluten Free Options"
d11992847,"Italian,Pizza,Vegetarian Friendly"
d6704595,"Italian,Pizza,Vegetarian Friendly"
d13187843,"Cafe,European"
d8770627,"Brew Pub,Pub"
d8311061,Quick Bites
d10049262,"Cafe,European,Portuguese"
d5786814,"European,Portuguese"
d13109977,"Bar,Pub"
d5957282,Spanish
d12187824,"French,Belgian,European"
d12379016,"Mediterranean,Spanish"
d9876869,"Japanese,Sushi,Asian"
d10758651,"Italian,Pizza"
d8874048,"Mediterranean,Spanish,Vegetarian Friendly"
d8643942,"Polish,European"
d12979722,"Quick Bites,Fast Food"
d12524123,"Dessert,French,Cafe"
d8656142,"Dutch,European"
d7226434,"Bar,European,Pub"
d12486166,Cafe
d2020067,"European,Croatian,Central European"
d7714807,Italian
d12860208,Cafe
d4923599,Deli
d12932718,"Bar,Pub"
d8762922,"Bakeries,Vegan Options"
d5768274,"Mediterranean,Spanish"
d12416969,"Dutch,Cafe,European"
d12177719,"Quick Bites,Cafe"
d4770086,"European,Central European"
d1341179,"Asian,Vietnamese,Vegetarian Friendly"
d10727476,"Cafe,Vegetarian Friendly,Vegan Options"
d9715109,Sushi
d12301154,"International,Mediterranean,Fusion"
d12113719,"European,Hungarian"
d8796167,Cafe
d13219718,"Quick Bites,Spanish"
d8114433,"European,Portuguese"
d12850311,"Bar,Pub"
d4745757,Pub
d718878,"German,International,Asian"
d8115652,"Quick Bites,Fast Food"
d10841016,Grill
d12239180,Greek
d12839104,"Fast Food,Turkish,Middle Eastern"
d9776697,"Bakeries,Cafe,Vegetarian Friendly"
d12119431,Asian
d4597814,"Mediterranean,European,Portuguese"
d8339575,Italian
d2322230,Italian
d12292191,Cafe
d12598205,"Italian,Chinese,Pizza"
d8339192,"Italian,Vegetarian Friendly,Vegan Options"
d12840888,"Lebanese,Mediterranean"
d1099064,"Italian,Cafe"
d8397480,"Cafe,European"
d6863489,"Barbecue,Thai,Portuguese"
d5853878,"Middle Eastern,Persian,Vegetarian Friendly"
d982938,"German,European,Central European"
d9996455,"Japanese,Sushi,Asian"
d2251251,"Italian,Pizza,Vegetarian Friendly"
d12322199,"Italian,Cafe,Vegetarian Friendly"
d4419314,British
d8743387,Cafe
d11952856,Middle Eastern
d1337045,"Mediterranean,Tunisian,Kosher"
d10202494,"Cafe,European,Czech"
d8338587,"Italian,Bar,European"
d4913214,"Pizza,Fast Food"
d8338597,"Italian,Pizza,Seafood"
d7998141,"Quick Bites,Cafe,European"
d12340763,"Dessert,Cafe"
d12999410,French
d9797216,Cafe
d5795033,"Seafood,Spanish"
d10824504,"Asian,Thai,Vegetarian Friendly"
d10452225,"European,Portuguese"
d11932399,"Italian,Pizza,Vegetarian Friendly"
d12902247,"Bar,International,Street Food"
d4149032,Cafe
d5122969,Fast Food
d1037159,Greek
d7251843,"Bar,Pizza,European"
d10712439,Chinese
d4150234,"Italian,European,Vegetarian Friendly"
d13323452,"Japanese,Asian"
d8410833,"Turkish,Middle Eastern,Vegetarian Friendly"
d12309518,European
d10810804,"Chinese,Fast Food,Asian"
d10748320,"European,Czech"
d11926312,"European,Portuguese"
d12778632,French
d12725758,"Cafe,Deli"
d10815767,"Italian,Pizza"
d9859960,"Swiss,European"
d13207326,"European,Portuguese"
d12629114,Cafe
d10673026,"Dessert,Cafe,European"
d12523722,"Lebanese,Mediterranean"
d13010268,"Chinese,Asian,Vegetarian Friendly"
d8068487,"Asian,Korean"
d1599930,Spanish
d13129440,"Bar,European,Scandinavian"
d10818781,"Polish,European"
d10194264,"Italian,Pizza,Vegetarian Friendly"
d13124708,Quick Bites
d6694398,French
d10782646,Cafe
d11871185,"Vietnamese,Vegetarian Friendly"
d11965272,Dessert
d13198198,"Chinese,Japanese,Seafood"
d6720259,Vegetarian Friendly
d10463515,Vietnamese
d12907116,"Mediterranean,Neapolitan,Campania"
d5815728,"Italian,Pizza,Vegetarian Friendly"
d4923427,Chinese
d9769611,Fast Food
d2069284,Italian
d5524877,"Mediterranean,Spanish"
d11927885,"Bar,European,Pub"
d12881110,"Italian,Pizza,Vegetarian Friendly"
d12207211,"Pizza,Fast Food,Turkish"
d8681039,International
d1039594,"Greek,Vegetarian Friendly"
d10028344,Cafe
d11898112,"European,Eastern European,Hungarian"
d7196342,"Polish,European"
d5972752,Japanese
d10814702,"Mediterranean,Spanish"
d11646231,"Bar,International,Barbecue"
d5610042,"Cafe,European"
d5980469,"Chinese,Asian,Vietnamese"
d5430545,Chinese
d11888757,"Bakeries,Cafe"
d11620453,"Polish,European"
d8041707,"Bar,Pub"
d11895704,"International,European,Czech"
d5820663,"Cafe,Vegetarian Friendly"
d10285751,"Quick Bites,Pizza,Cafe"
d1965600,"Belgian,European"
d9724137,"European,Portuguese"
d2153461,"Mediterranean,European,Croatian"
d1351410,"Italian,Pizza"
d5960937,"French,European"
d991839,"Mediterranean,Spanish"
d11962847,"Cafe,Fast Food"
d13172679,"Quick Bites,Mexican,Fast Food"
d12208197,Fast Food
d9844733,"American,Cafe,Street Food"
d12947271,Sushi
d7928571,"Dutch,Fast Food,European"
d10771497,Vietnamese
d12695991,"Quick Bites,Italian,Pizza"
d10592679,"European,Portuguese"
d807095,"Quick Bites,Cafe"
d11656248,Wine Bar
d12632822,Italian
d5769983,Caribbean
d10106527,European
d751973,"Swiss,European"
d12178569,Italian
d12509204,"Belgian,European,Vegetarian Friendly"
d8076104,Dessert
d6894295,"Dessert,Cafe"
d11811529,"Pizza,Fast Food"
d12188183,"Quick Bites,American,Fast Food"
d12190367,"Italian,Mediterranean,Vegetarian Friendly"
d8297069,Fast Food
d7703036,"Mediterranean,Spanish,Vegetarian Friendly"
d5528029,"Seafood,Grill"
d10795530,Asian
d13418128,"Mediterranean,European,Portuguese"
d988006,Spanish
d12632884,Cafe
d8605223,"European,Portuguese"
d12096070,"Cafe,Vegetarian Friendly"
d10495792,"Mediterranean,Spanish"
d5824025,"German,European,Croatian"
d5487074,Spanish
d5821557,"Quick Bites,Pizza,Fast Food"
d991147,Spanish
d5872961,"Steakhouse,Spanish"
d9772773,Turkish
d5220355,Fast Food
d8117867,"Italian,Bar,Pub"
d9781794,"Bar,European,Pub"
d5884697,Italian
d7034678,American
d12414956,"Italian,Seafood,Mediterranean"
d10267229,"French,Vegetarian Friendly"
d5860148,Spanish
d10307474,Cafe
d10754750,"Mediterranean,Spanish,Vegetarian Friendly"
d10302656,"Mediterranean,Spanish"
d9709506,German
d10600526,"Dessert,Vegetarian Friendly"
d10373055,"Bar,Pub"
d13223868,"Vegetarian Friendly,Vegan Options"
d8338605,"Italian,Bar,Cafe"
d11876777,Fast Food
d1346420,"Italian,Mediterranean,Vegetarian Friendly"
d12730923,"Sushi,Asian"
d8518304,French
d7131903,"Italian,European,Vegetarian Friendly"
d8368436,"Italian,Vegetarian Friendly"
d8852675,"Italian,Pizza,European"
d8421857,"French,European"
d12384171,"Greek,Vegetarian Friendly,Vegan Options"
d8114440,"Italian,Cafe,Mediterranean"
d10290676,French
d5220341,Cafe
d5949223,"Italian,American,International"
d4209794,Wine Bar
d8724411,"Quick Bites,Fast Food"
d8381095,"French,International,European"
d9776547,"Italian,Vegetarian Friendly,Vegan Options"
d4149187,Spanish
d986429,"Seafood,Spanish"
d12598112,"Japanese,Sushi,Asian"
d12511122,Spanish
d7291391,Pizza
d5220338,Pizza
d11514976,"Indian,Halal"
d8427312,Spanish
d10693212,"European,Portuguese"
d11535767,"Bakeries,Cafe"
d12439450,Fast Food
d10910803,"Asian,Middle Eastern,Pakistani"
d10451442,Cafe
d10292298,"American,Pub,Gastropub"
d8177898,"Mediterranean,Spanish"
d2287471,"French,European"
d4507024,Vegetarian Friendly
d12603567,"French,Bar,Pub,Dining bars"
d1036953,"German,Vegetarian Friendly"
d12718522,"Italian,Seafood,Vegetarian Friendly"
d9568746,"Bakeries,Cafe"
d10150941,"Italian,Pizza,Vegetarian Friendly"
d12541833,"Quick Bites,Chinese,Japanese"
d10430882,"Italian,Pizza"
d6734923,Cafe
d4767554,"European,Czech"
d8765475,"Italian,Cafe,European"
d12947761,"Dessert,Vegetarian Friendly"
d2171938,Spanish
d13307636,Fast Food
d8827502,Italian
d7060719,"American,Fast Food,Vegetarian Friendly"
d10642476,Spanish
d12216416,"Dessert,Italian,Cafe"
d2281202,"Italian,Pizza,Seafood"
d12402266,Italian
d4556249,Spanish
d10063287,"Brazilian,Bar,Spanish"
d8769495,"Bar,Pub"
d13306999,"Chinese,Asian,Soups"
d997782,Vegetarian Friendly
d7736770,Spanish
d10467456,"Cafe,Fast Food"
d697512,Spanish
d12825960,Seafood
d6352165,"Cafe,Wine Bar"
d13298082,French
d12407723,"Cafe,Healthy"
d8446635,"Bakeries,European,Portuguese"
d10780434,"Chinese,Asian"
d10353726,"Spanish,Deli"
d13087964,Deli
d3963327,French
d8336163,Vegetarian Friendly
d4769877,"Chinese,Sushi,Asian"
d1346454,Turkish
d4876685,"Italian,Pizza"
d9782225,Contemporary
d1341184,"Sushi,Asian,Vietnamese"
d1358242,"German,Vegetarian Friendly,Gluten Free Options"
d964342,"Italian,Pizza,Vegetarian Friendly"
d2318693,"Italian,Mediterranean,Barbecue"
d12071597,Chinese
d11747994,"European,Portuguese"
d12480561,Japanese
d6868707,European
d12910024,"European,Portuguese"
d12233274,"European,Czech"
d12397130,"Mediterranean,Barbecue,European"
d12945959,Spanish
d9746137,"Polish,European"
d6211432,Turkish
d1325667,French
d11903678,"European,Swedish,Scandinavian"
d11929586,Italian
d11961069,Spanish
d12320230,"Chinese,Asian,Grill"
d10064590,"Japanese,Sushi,Asian"
d10821952,"Chinese,Asian,Vegetarian Friendly"
d12130863,"Italian,Seafood,Mediterranean"
d7787645,European
d12718828,"French,Steakhouse,Barbecue"
d7360610,"American,Fast Food"
d8679064,Vegetarian Friendly
d5788027,"Mediterranean,Spanish,Vegetarian Friendly"
d5614552,Spanish
d12919466,Greek
d12002260,"Mediterranean,Spanish"
d9554542,"Quick Bites,American,Fast Food"
d8337764,"Italian,Pizza"
d4971919,French
d7804424,"Quick Bites,Fast Food"
d11930661,"Mediterranean,Spanish"
d11909063,"Mediterranean,Greek,Vegetarian Friendly"
d12989277,Mediterranean
d12885337,Spanish
d7181232,"Fast Food,Vegetarian Friendly"
d991691,"Mediterranean,Spanish"
d9710832,"Cafe,European,Vegetarian Friendly"
d2456704,"European,Vegetarian Friendly"
d5795179,Spanish
d1039184,Vegetarian Friendly
d5243176,Chinese
d5122740,Fast Food
d8481871,"Italian,American,Polish"
d13155890,"French,Belgian,European"
d8339879,Italian
d9597997,French
d10784272,"Polish,European"
d5486891,Bar
d10275852,"Japanese,Sushi,Asian"
d1828532,"French,Belgian,European"
d10723945,"Asian,Vegetarian Friendly"
d1821023,"Italian,Seafood"
d7814932,"Mediterranean,Spanish"
d1328180,"Afghani,Vegetarian Friendly"
d12474539,"European,Danish"
d11997772,"Cafe,European,Scandinavian"
d7158267,French
d1808993,"Asian,Thai,Vegetarian Friendly"
d5819566,"German,European,Central European"
d10466019,French
d5822729,Cafe
d8339872,Italian
d13136194,"Mediterranean,Turkish,Vegetarian Friendly"
d988052,Mediterranean
d1503596,German
d4149761,Cafe
d10232558,Chinese
d11813765,"Cafe,European"
d5804462,French
d6487891,"Italian,Fast Food,Mediterranean"
d10085357,Cafe
d1016576,"German,European,Vegetarian Friendly"
d10511790,"Dessert,European,Hungarian"
d5827011,"Turkish,Vegetarian Friendly"
d9831070,"Latin,Venezuelan,South American"
d12925825,Pizza
d8110657,"Chinese,Asian,Thai"
d12328159,"Caribbean,Bar,British"
d4844578,"Austrian,European,Vegetarian Friendly"
d10822245,"Austrian,European,Vegetarian Friendly"
d5788607,Spanish
d8545597,"Asian,Thai,Vietnamese"
d12399301,"Bar,Pub"
d11913600,Cafe
d7215615,"American,Spanish"
d10200873,"International,Mediterranean,Spanish"
d8355863,Italian
d9730692,Cafe
d10157434,"Specialty Food Market,Italian,Vegetarian Friendly"
d13293560,Vegetarian Friendly
d3432774,French
d2371919,"Austrian,European"
d12562311,Bar
d12453284,African
d10026199,"Cafe,Vegetarian Friendly,Vegan Options"
d5981121,"Barbecue,European,Croatian"
d5895326,French
d11929466,Chinese
d5957225,"Indian,Middle Eastern"
d8806798,"Cafe,Fast Food,Street Food"
d5513918,Fast Food
d12434874,"Quick Bites,Fast Food"
d1197680,"French,European"
d12597077,"International,Vegetarian Friendly"
d10784793,"Cafe,Spanish,Pub"
d5489542,Mediterranean
d8773471,Spanish
d8692855,"Dessert,International"
d5610056,"Bar,Cafe,Pub"
d9764529,"European,Portuguese"
d11817151,"Bakeries,Cafe"
d10784435,"Indian,Asian"
d7274387,"Asian,Korean"
d12019833,Cafe
d11747645,French
d11828927,Italian
d11576172,Italian
d10681025,Beer restaurants
d10671315,Healthy
d5811095,"Chinese,Asian"
d12870561,"Indian,Vegetarian Friendly"
d12615017,Sushi
d12898004,Chinese
d12736333,Italian
d7346902,Fast Food
d10049135,"Dessert,Deli,Vegetarian Friendly"
d5965526,"Vietnamese,Vegetarian Friendly"
d5505743,"German,European,Central European"
d11547400,"Italian,Mediterranean,Deli"
d5617372,Cafe
d4912942,Pizza
d10454701,"Italian,American,Pizza"
d5981102,"Austrian,Fast Food,Healthy"
d1038890,"European,Greek"
d9739991,"Italian,Seafood,Mediterranean"
d10056170,Chinese
d9722804,"Cafe,Deli,Vegetarian Friendly"
d12714434,Dessert
d8848466,"German,Bar,Pub"
d12378962,Pizza
d12865928,"Bar,Cafe,Pub"
d1906085,"German,Vegetarian Friendly"
d5519656,Italian
d12946158,"Italian,Bar,Cafe,Pub"
d12612267,"Italian,Pizza,Vegetarian Friendly"
d11915838,Spanish
d12672176,Pizza
d12723596,"Japanese,Sushi,Asian"
d10041251,"Bar,Spanish,Pub"
d12945773,American
d4550796,Italian
d12999709,"Italian,Pizza,Mediterranean"
d8862396,"Middle Eastern,Vegetarian Friendly"
d7990722,"Dessert,Italian,Cafe"
d8494144,"European,Swedish,Scandinavian"
d11535848,Spanish
d10292303,"Cafe,Mediterranean,Spanish"
d10598256,"Bar,Cafe,Pub"
d13313894,"Bar,British,Gastropub"
d8665127,Pizza
d10446273,Asian
d5811563,French
d10789405,"Cafe,Healthy"
d991627,Spanish
d7971932,"Bar,Spanish,Pub"
d10254524,"French,European"
d4912516,"British,Vegetarian Friendly,Vegan Options"
d11953104,French
d8730699,"Polish,Bar,Cafe"
d10027066,Bakeries
d8430949,"Fast Food,Turkish,Diner"
d8339690,"Pizza,Mediterranean,Turkish"
d10214370,International
d11964412,"European,Portuguese"
d8018997,"Belgian,European"
d7989727,"Asian,Thai,Vegetarian Friendly"
d10733907,Cafe
d12171910,"French,Moroccan,Bar"
d12276666,"Italian,Mediterranean,Vegetarian Friendly"
d8777888,"French,Bar,Cafe"
d11892790,Cafe
d1153958,"Bar,European,Pub"
d11844817,"Italian,Pizza,Mediterranean"
d12234032,Cafe
d5860154,"Mediterranean,Spanish"
d1328181,"French,European"
d5870848,"Chinese,Sushi,Asian"
d13083436,"Steakhouse,Bar,Mediterranean"
d7046436,"Cafe,Fast Food"
d742678,"German,European,Central European"
d7229120,"Spanish,Argentinean,South American"
d13506993,Dessert
d10723897,American
d5852976,"Vegetarian Friendly,Vegan Options"
d12898120,Cafe
d10620020,"Italian,Vegetarian Friendly"
d11678028,"European,Czech,Eastern European"
d12593334,"Quick Bites,Fast Food"
d694432,"European,Vegetarian Friendly"
d11841545,British
d5778375,"Italian,Pizza,Vegetarian Friendly"
d12117635,"American,Steakhouse,Bar"
d1216562,"Quick Bites,Fast Food"
d7821604,Caribbean
d12050035,"Cafe,European,Vegetarian Friendly"
d8498470,"Cafe,Vegetarian Friendly,Vegan Options"
d10719182,"Cafe,British,Vegetarian Friendly"
d1974266,"Asian,Thai"
d10483850,"Dessert,Cafe"
d12248633,Indian
d8765459,"Bar,Mediterranean,Spanish"
d8479806,European
d1337430,Indian
d12944325,French
d12061912,Spanish
d10786762,"Chinese,Asian,Vegetarian Friendly"
d2073393,"Italian,Romana,Lazio"
d12206878,"Chinese,Asian"
d5414926,Fast Food
d12538903,"Japanese,Sushi"
d7995967,Spanish
d5981396,"Quick Bites,Fast Food"
d8130155,"Italian,Vegetarian Friendly"
d9872428,Spanish
d9767595,Cafe
d10043293,Bakeries
d12266185,"Italian,Pizza,Vegetarian Friendly"
