,id,Price Range
11281,d6726769,
11282,d5558249,
11283,d10153493,
11284,d12607818,$$ - $$$
11285,d7747009,
11286,d4745240,
11287,d8339749,
11288,d6880900,$
11289,d12457922,
11290,d5851837,$
11291,d11835021,
11292,d11283920,
11293,d1035211,
11294,d8540292,$
11295,d9814570,$$ - $$$
11296,d6407229,
11297,d10464588,
11298,d5048779,
11299,d3557688,
11300,d12190616,
11301,d12334932,$$ - $$$
11302,d12992755,$
11303,d3199333,
11304,d13202379,$$ - $$$
11305,d983684,
11306,d5877986,
11307,d8673850,$$ - $$$
11308,d8448848,
11309,d4911550,
11310,d10145743,$$ - $$$
11311,d5494311,
11312,d1356455,$$ - $$$
11313,d9743644,$
11314,d3177106,$$ - $$$
11315,d8762942,
11316,d10021211,$
11317,d10077858,
11318,d8338324,
11319,d2569979,
11320,d12670446,
11321,d4768736,
11322,d5580878,
11323,d10076026,$
11324,d4747919,$$ - $$$
11325,d12657567,
11326,d718209,
11327,d12332233,$$ - $$$
11328,d12245002,$$ - $$$
11329,d10057387,
11330,d11918527,$$ - $$$
11331,d12562858,
11332,d5973370,$
11333,d8768691,
11334,d12083322,
11335,d8488552,$$ - $$$
11336,d11869434,$
11337,d8796653,
11338,d10003871,$$ - $$$
11339,d8300641,$$ - $$$
11340,d10250557,
11341,d942119,
11342,d11641755,
11343,d4768028,$$ - $$$
11344,d3964087,
11345,d11876071,
11346,d8685099,$$ - $$$
11347,d7990566,$
11348,d4040162,$
11349,d5961438,
11350,d4924805,
11351,d2010714,$$ - $$$
11352,d13344437,
11353,d1907335,
11354,d8396137,
11355,d12614376,
11356,d1045656,
11357,d11874621,$
11358,d8372009,$
11359,d12326267,
11360,d10456661,
11361,d5800413,
11362,d5818982,
11363,d8054870,$
11364,d4460833,
11365,d8454970,$$ - $$$
11366,d13171768,$$ - $$$
11367,d3180562,
11368,d3843048,
11369,d3967439,$
11370,d12119024,
11371,d7684475,$$ - $$$
11372,d8760942,$
11373,d1343297,
11374,d12019796,
11375,d7196005,
11376,d2307872,
11377,d3505588,
11378,d6802647,$
11379,d4041851,$
11380,d10626635,$
11381,d5018865,
11382,d7318812,$
11383,d5506152,
11384,d7706883,$
11385,d12029347,$
11386,d8462242,
11387,d3736188,$$ - $$$
11388,d3154491,
11389,d7289191,
11390,d7354100,
11391,d8791363,$
11392,d6586465,$
11393,d7337216,
11394,d2256979,
11395,d2082640,
11396,d10552201,$$ - $$$
11397,d5243130,$$ - $$$
11398,d12911584,
11399,d8070872,$$ - $$$
11400,d4310950,
11401,d12919833,$$ - $$$
11402,d10820619,
11403,d12112571,$
11404,d7123804,
11405,d7209037,
11406,d991130,
11407,d5491178,$$ - $$$
11408,d8057733,
11409,d12156145,
11410,d10799309,
11411,d7256183,
11412,d6680356,
11413,d5122132,$$ - $$$
11414,d6901717,
11415,d12277942,
11416,d10028456,
11417,d5122797,
11418,d12800119,
11419,d2022431,
11420,d4221277,$$ - $$$
11421,d5923635,$$ - $$$
11422,d12562856,$
11423,d7885846,$$ - $$$
11424,d5820680,
11425,d7123681,
11426,d9881066,
11427,d7215499,
11428,d10558815,$
11429,d10782313,$$ - $$$
11430,d10692233,$$ - $$$
11431,d12705581,$
11432,d12556914,
11433,d12658732,$$ - $$$
11434,d12458656,
11435,d7259173,
11436,d12897344,$$ - $$$
11437,d7213852,
11438,d5813359,$
11439,d1044849,
11440,d8490343,
11441,d8019002,
11442,d6598078,
11443,d2099357,
11444,d10591712,$
11445,d11979798,$$ - $$$
11446,d11913867,$$ - $$$
11447,d990952,
11448,d7917283,
11449,d7806851,
11450,d9453954,$
11451,d1043899,
11452,d6909653,$
11453,d5815636,
11454,d5957355,
11455,d5768920,
11456,d12928932,$$ - $$$
11457,d2068087,$$ - $$$
11458,d3355887,
11459,d9705189,$
11460,d10593304,
11461,d5823951,$$ - $$$
11462,d4170508,$
11463,d7078322,
11464,d4801159,
11465,d8787432,$
11466,d696191,
11467,d4828936,$$ - $$$
11468,d12266993,
11469,d11847276,
11470,d10820096,
11471,d12557765,
11472,d8553476,
11473,d4358392,$$ - $$$
11474,d8804273,
11475,d7359789,$
11476,d1028972,$$ - $$$
11477,d4769929,
11478,d12563320,$$ - $$$
11479,d4794470,
11480,d4815687,$$ - $$$
11481,d8336164,$
11482,d8297084,$
11483,d8461757,$$ - $$$
11484,d10810539,
11485,d5971829,
11486,d1024107,$$ - $$$
11487,d1804213,
11488,d2346485,
11489,d10338706,$$ - $$$
11490,d11916617,
11491,d11788030,$$ - $$$
11492,d7210334,
11493,d10227937,$$ - $$$
11494,d7124068,
11495,d5870318,
11496,d12964475,
11497,d4053843,$
11498,d7376300,$
11499,d10353668,
11500,d5122818,
11501,d6073421,
11502,d8705243,$$ - $$$
11503,d8339700,$
11504,d12923149,
11505,d12528042,
11506,d801581,
11507,d10129897,$$ - $$$
11508,d8712859,
11509,d1044990,
11510,d8733119,$$ - $$$
11511,d12017002,
11512,d10597824,$$ - $$$
11513,d4262073,
11514,d6514663,$
11515,d11982130,$$ - $$$
11516,d5801020,$
11517,d7616048,
11518,d12636038,$
11519,d4062112,
11520,d945529,$
11521,d12143420,
11522,d10250701,
11523,d6594401,
11524,d5796101,$
11525,d7177191,
11526,d8613998,$
11527,d11644694,
11528,d12173413,$
11529,d12419948,
11530,d8762950,
11531,d3963574,
11532,d3531842,
11533,d7911286,$$ - $$$
11534,d5108158,
11535,d6624082,$
11536,d8778733,
11537,d12950931,$
11538,d12251521,
11539,d695248,$$ - $$$
11540,d5496480,$$ - $$$
11541,d13002782,
11542,d6940326,$$ - $$$
11543,d8754537,
11544,d10816328,$$ - $$$
11545,d10171093,$$ - $$$
11546,d11808287,
11547,d3292951,
11548,d4067298,
11549,d8637972,
11550,d10044675,$$ - $$$
11551,d5977711,
11552,d13206835,$
11553,d12794736,$$ - $$$
11554,d7856606,
11555,d6975984,
11556,d7226390,$
11557,d2096515,
11558,d6403820,$
11559,d6687100,$$ - $$$
11560,d5976574,$
11561,d4912650,
11562,d12847011,$$ - $$$
11563,d12092223,
11564,d11795802,
11565,d969823,
11566,d5122400,
11567,d12009782,$
11568,d10220101,
11569,d11949038,
11570,d2093364,$$ - $$$
11571,d10667004,
11572,d8339944,
11573,d2481069,
11574,d12919216,$
11575,d8452913,
11576,d4925534,
11577,d8841873,$
11578,d5443522,
11579,d1044296,
11580,d7354156,$
11581,d7274411,
11582,d6413569,$
11583,d10801516,$$ - $$$
11584,d12447553,
11585,d4501283,$
11586,d10485659,
11587,d11510412,
11588,d6157838,
11589,d991800,
11590,d11699519,$$ - $$$
11591,d11828930,
11592,d11966154,$
11593,d7116289,
11594,d8775713,
11595,d1038985,
11596,d4409118,
11597,d7954277,$
11598,d11899246,$$ - $$$
11599,d11905638,
11600,d12001478,
11601,d12714108,
11602,d954468,$
11603,d10790633,
11604,d5814549,
11605,d6704592,$$ - $$$
11606,d12153665,
11607,d7992658,$
11608,d12600268,$$ - $$$
11609,d1125077,$$ - $$$
11610,d1039192,
11611,d9601208,$$ - $$$
11612,d12910794,
11613,d7100010,
11614,d8389348,$$ - $$$
11615,d5122901,
11616,d7352562,
11617,d695915,
11618,d10693216,$$ - $$$
11619,d1019784,$$ - $$$
11620,d1043441,
11621,d1382832,
11622,d4767581,
11623,d4835368,
11624,d5603997,
11625,d7124118,$$ - $$$
11626,d12594044,
11627,d12559977,$$ - $$$
11628,d13224786,$$ - $$$
11629,d8019133,$$ - $$$
11630,d6973151,
11631,d3726946,
11632,d10371618,
11633,d13100274,$$ - $$$
11634,d12188784,$
11635,d7303776,$$ - $$$
11636,d13312169,$
11637,d12885170,
11638,d7803007,
11639,d11784868,$
11640,d10894995,$
11641,d7743552,$
11642,d10748187,$
11643,d5529014,$
11644,d10187853,
11645,d5513452,$
11646,d10728417,
11647,d7238263,
11648,d11814236,
11649,d5774989,
11650,d4777699,$
11651,d4768372,$$ - $$$
11652,d13189243,$$$$
11653,d3931120,
11654,d8355870,$
11655,d2615549,
11656,d10366241,
11657,d6637238,$
11658,d4769512,$$ - $$$
11659,d2652010,
11660,d8538534,
11661,d13149443,
11662,d4794155,$$ - $$$
11663,d7345568,$
11664,d2552485,$
11665,d4887848,$
11666,d8410407,
11667,d10260672,$
11668,d7603210,
11669,d12727036,$$ - $$$
11670,d10248474,$
11671,d8806196,$
11672,d8659891,$
11673,d3641135,$$ - $$$
11674,d7690640,
11675,d5509196,$$ - $$$
11676,d12980019,$$ - $$$
11677,d8336218,$
11678,d8297517,$
11679,d6466604,$
11680,d10596947,
11681,d8745736,$$ - $$$
11682,d12323294,
11683,d10276522,$$ - $$$
11684,d10717036,
11685,d11918828,$
11686,d2670859,
11687,d4910224,$$ - $$$
11688,d11741725,$$ - $$$
11689,d10373454,$$ - $$$
11690,d5857437,$
11691,d2095258,$$ - $$$
11692,d4180543,
11693,d5510259,$
11694,d7274112,
11695,d1044949,
11696,d6636165,$$ - $$$
11697,d7741611,$$ - $$$
11698,d1038903,$$ - $$$
11699,d6220323,
11700,d10332757,
11701,d13004193,$$ - $$$
11702,d12124975,
11703,d5796309,
11704,d10177773,$$ - $$$
11705,d13473338,$$ - $$$
11706,d1896865,$
11707,d1626719,$$ - $$$
11708,d9802849,
11709,d8742598,$$ - $$$
11710,d12095861,
11711,d9455431,$$ - $$$
11712,d9770110,$
11713,d11823818,$$ - $$$
11714,d8540397,$$ - $$$
11715,d12652280,
11716,d7986118,$$ - $$$
11717,d4308001,$$ - $$$
11718,d5796131,$$ - $$$
11719,d8342429,$$ - $$$
11720,d8354044,$
11721,d10836721,$
11722,d5511857,
11723,d5616317,
11724,d6598382,$$ - $$$
11725,d8460607,$$ - $$$
11726,d8798833,
11727,d6588264,
11728,d11795160,$
11729,d8133272,
11730,d8341278,
11731,d8609053,$
11732,d12866345,$$ - $$$
11733,d8567141,
11734,d5794646,
11735,d12636858,
11736,d3187749,
11737,d7715606,
11738,d5795466,$$ - $$$
11739,d5977722,
11740,d4911965,
11741,d5772951,
11742,d5776077,$
11743,d10556029,$
11744,d5617540,
11745,d6878612,$
11746,d4768300,
11747,d10454950,
11748,d12857344,$
11749,d11846928,
11750,d12374952,
11751,d10598394,$$ - $$$
11752,d13072321,
11753,d6762508,
11754,d5244308,$$ - $$$
11755,d1016748,
11756,d969913,
11757,d12377551,$$ - $$$
11758,d12633446,
11759,d11888735,
11760,d4606658,
11761,d10662555,
11762,d1336852,$
11763,d7284414,$
11764,d8319480,$$ - $$$
11765,d1356012,$
11766,d5518590,
11767,d7699489,
11768,d13164602,
11769,d6508855,$
11770,d12671329,$
11771,d11913689,
11772,d8119380,
11773,d8681015,$
11774,d6969703,$$ - $$$
11775,d715469,
11776,d12059463,$$ - $$$
11777,d10734085,$$ - $$$
11778,d4724142,
11779,d10509783,
11780,d12950507,
11781,d7107645,
11782,d10335813,$$$$
11783,d13129649,$$ - $$$
11784,d10507284,
11785,d6856035,$$ - $$$
11786,d10048297,$
11787,d10840706,$
11788,d1908735,$$ - $$$
11789,d12642744,$$ - $$$
11790,d12998100,
11791,d12943883,$$ - $$$
11792,d9849178,$
11793,d8119726,
11794,d10750277,$
11795,d8533990,$$ - $$$
11796,d10520118,$
11797,d1204122,
11798,d12100323,
11799,d12877197,$
11800,d3806668,
11801,d11868039,$$ - $$$
11802,d12708901,$$ - $$$
11803,d10595070,
11804,d8088825,$$ - $$$
11805,d3139563,
11806,d8274224,
11807,d3491429,$$ - $$$
11808,d4844577,
11809,d7099983,
11810,d12402367,
11811,d5768275,
11812,d11718638,$
11813,d4432599,
11814,d7247526,$
11815,d13128470,$$ - $$$
11816,d9778647,
11817,d8154675,$$ - $$$
11818,d10465346,$$ - $$$
11819,d11856859,
11820,d8381313,
11821,d8778937,$$ - $$$
11822,d4924359,
11823,d5122888,
11824,d12093982,
11825,d12494783,
11826,d3580907,$$ - $$$
11827,d10164344,$$ - $$$
11828,d8586443,$$ - $$$
11829,d7178186,$$ - $$$
11830,d8713950,
11831,d1079753,$$ - $$$
11832,d7003174,
11833,d11965855,
11834,d8026726,$
11835,d8009937,$
11836,d3474539,$$$$
11837,d7046001,$$ - $$$
11838,d5865584,$
11839,d5294242,
11840,d4912336,$$ - $$$
11841,d2161697,$$ - $$$
11842,d4412282,$$ - $$$
11843,d7361759,
11844,d10785402,$
11845,d5123017,$$ - $$$
11846,d2375066,$
11847,d11824130,
11848,d11910683,$$ - $$$
11849,d12880646,
11850,d5604290,$
11851,d7282758,$$ - $$$
11852,d6703390,$$ - $$$
11853,d10539555,
11854,d5224155,
11855,d9883811,$$ - $$$
11856,d8519355,$
11857,d4770037,
11858,d12077739,$$ - $$$
11859,d11916261,
11860,d10047238,
11861,d6704381,$$ - $$$
11862,d988033,
11863,d2588945,
11864,d12387110,$$ - $$$
11865,d5890530,$
11866,d10686066,$
11867,d8594581,
11868,d1343490,$
11869,d3703530,
11870,d12273000,
11871,d8279360,$$ - $$$
11872,d4945282,$$ - $$$
11873,d5790786,$
11874,d4768133,
11875,d5854539,$$ - $$$
11876,d6478573,$$ - $$$
11877,d12300241,
11878,d3923577,
11879,d12067859,$$ - $$$
11880,d10172242,$$ - $$$
11881,d5122686,$
11882,d10751196,
11883,d12856591,$$ - $$$
11884,d12868781,$
11885,d4605642,
11886,d6352254,$$ - $$$
11887,d2616613,
11888,d2297200,
11889,d10714279,$$ - $$$
11890,d7250321,$
11891,d12814638,
11892,d991823,
11893,d7994557,$
11894,d5220330,
11895,d12150854,$$ - $$$
11896,d5220346,
11897,d11913075,
11898,d717388,
11899,d959188,
11900,d12921117,$$ - $$$
11901,d10411477,
11902,d10522289,
11903,d13074002,
11904,d5505722,$
11905,d5851854,$$ - $$$
11906,d12407721,$$ - $$$
11907,d5486022,
11908,d5527775,$$ - $$$
11909,d5794967,
11910,d12100345,
11911,d10040996,$
11912,d7720040,
11913,d7652022,
11914,d5793759,$
11915,d12966638,
11916,d8598925,
11917,d8339687,$
11918,d8068545,
11919,d10664008,
11920,d3576345,
11921,d11544046,
11922,d9456855,$
11923,d12818359,$$ - $$$
11924,d4602481,
11925,d8633950,
11926,d3693116,
11927,d991205,$
11928,d12925733,
11929,d8736531,$
11930,d8022634,
11931,d5614463,
11932,d10183879,$
11933,d7110548,
11934,d8306658,
11935,d7910675,$
11936,d12870847,$
11937,d2400243,
11938,d11679543,$
11939,d4101649,
11940,d11813184,
11941,d12175056,$
11942,d11045696,
11943,d8339936,
11944,d1356444,
11945,d12952483,$
11946,d1534481,
11947,d4830053,
11948,d6621911,
11949,d4768437,$$ - $$$
11950,d7185784,$
11951,d13126864,
11952,d11801250,
11953,d3940282,
11954,d8751641,
11955,d12691064,
11956,d9711131,
11957,d11739543,$
11958,d3692041,$$ - $$$
11959,d10597083,$$ - $$$
11960,d7734526,$$ - $$$
11961,d13198094,
11962,d715487,$$ - $$$
11963,d8455008,$
11964,d10815210,$$ - $$$
11965,d3569849,
11966,d5519173,$
11967,d1367079,$$ - $$$
11968,d10263302,$
11969,d4770266,
11970,d10279980,$
11971,d10746398,
11972,d12217591,$
11973,d5027088,$
11974,d7986933,$
11975,d10626393,$
11976,d9981954,$$ - $$$
11977,d9808485,$
11978,d8470903,$$ - $$$
11979,d6762671,$$ - $$$
11980,d8791400,
11981,d5483185,
11982,d7885929,$
11983,d4769943,
11984,d9730144,
11985,d11926000,
11986,d4283122,
11987,d12895071,$$ - $$$
11988,d4924584,
11989,d6484995,$$ - $$$
11990,d4061718,
11991,d11961446,
11992,d12614877,$
11993,d2478282,
11994,d10700914,$$ - $$$
11995,d5778793,
11996,d5775967,
11997,d8776432,
11998,d5122707,
11999,d10832499,
12000,d4412634,
12001,d7953129,
12002,d5519504,
12003,d8702281,$
12004,d7239610,$
12005,d8274266,
12006,d5864464,$
12007,d7124317,
12008,d12374306,$
12009,d6894314,$$ - $$$
12010,d1055199,$$ - $$$
12011,d11722695,$
12012,d11955037,
12013,d10769196,$$ - $$$
12014,d6901510,
12015,d12338767,$
12016,d5870930,
12017,d4055435,$
12018,d997420,
12019,d5606692,$$ - $$$
12020,d10452850,
12021,d5796154,
12022,d8484623,$$ - $$$
12023,d5506315,$$ - $$$
12024,d7020398,$
12025,d5796035,$
12026,d4063242,
12027,d4767651,
12028,d8460619,
12029,d8817842,$$ - $$$
12030,d4911868,
12031,d8766173,$$ - $$$
12032,d7994605,$
12033,d5958800,
12034,d3343106,$$ - $$$
12035,d10636243,
12036,d12161927,$$ - $$$
12037,d969171,$$ - $$$
12038,d12195511,$
12039,d12902630,$
12040,d5873511,
12041,d4476672,
12042,d11643731,$
12043,d6700348,$
12044,d10661602,$$ - $$$
12045,d10484173,
12046,d4910980,
12047,d4724873,
12048,d5493128,
12049,d7622831,
12050,d6210796,$$ - $$$
12051,d12705533,
12052,d7938911,
12053,d6981544,
12054,d3975585,$
12055,d1128218,$$ - $$$
12056,d10517930,
12057,d8424769,$$ - $$$
12058,d12929861,$
12059,d12596770,$$ - $$$
12060,d8825227,$$ - $$$
12061,d9858143,$
12062,d12245587,
12063,d4912406,$$ - $$$
12064,d8425174,
12065,d13183984,$$ - $$$
12066,d10643909,
12067,d10427232,$
12068,d789034,$$ - $$$
12069,d8759023,$
12070,d12831570,
12071,d8121729,$$ - $$$
12072,d2093909,$$ - $$$
12073,d8693312,
12074,d4164851,
12075,d12074668,$$ - $$$
12076,d12709311,$$ - $$$
12077,d10791338,
12078,d7995766,$$ - $$$
12079,d3250723,
12080,d8298503,
12081,d11908735,$$ - $$$
12082,d11882215,
12083,d12672043,$$ - $$$
12084,d4288479,
12085,d9710669,$
12086,d1039250,$$ - $$$
12087,d5768287,
12088,d3577214,$$ - $$$
12089,d11956707,
12090,d12657458,
12091,d952899,
12092,d1337431,
12093,d10636576,$$ - $$$
12094,d4339417,
12095,d1357977,
12096,d7123821,
12097,d5871285,$$ - $$$
12098,d4047770,
12099,d11921386,
12100,d5936485,$$ - $$$
12101,d2010736,
12102,d12594650,$$ - $$$
12103,d9849824,$$ - $$$
12104,d5960143,
12105,d10464999,$
12106,d8068561,
12107,d8483411,
12108,d4282153,
12109,d11543677,$
12110,d3137191,
12111,d9697512,
12112,d7123251,
12113,d7594508,$
12114,d12148140,
12115,d10626880,$$ - $$$
12116,d12331265,$$ - $$$
12117,d12910902,$$ - $$$
12118,d5813747,
12119,d2226096,$$ - $$$
12120,d10810171,
12121,d8662722,$$ - $$$
12122,d9553131,$
12123,d10027684,
12124,d9711446,$
12125,d8684244,$
12126,d5521876,$
12127,d4506934,
12128,d1098860,
12129,d13275208,
12130,d12789880,
12131,d4589114,
12132,d5877948,
12133,d12907474,
12134,d12636986,$$ - $$$
12135,d13143590,
12136,d1048327,$
12137,d8779238,
12138,d12653330,
12139,d1468682,
12140,d5796715,
12141,d8048519,$$ - $$$
12142,d10481841,
12143,d3487002,
12144,d12395777,
12145,d3978053,
12146,d10026623,
12147,d1342084,
12148,d5220188,
12149,d3971942,
12150,d3452260,$
12151,d11660294,$$ - $$$
12152,d5795235,$$ - $$$
12153,d10843040,
12154,d3864695,$
12155,d2307390,
12156,d10693822,$
12157,d8664466,$
12158,d2656874,
12159,d8386058,$$ - $$$
12160,d5122051,
12161,d8154698,
12162,d796903,$$ - $$$
12163,d12709307,$$ - $$$
12164,d11812540,
12165,d1343095,
12166,d2250031,
12167,d4925884,$$ - $$$
12168,d7274050,
12169,d4752046,$$ - $$$
12170,d5890482,$$ - $$$
12171,d4550474,$$ - $$$
12172,d2692165,$
12173,d5953104,$$ - $$$
12174,d9696961,
12175,d12021020,$
12176,d5815452,
12177,d12951595,$$ - $$$
12178,d8338269,$$ - $$$
12179,d13205768,
12180,d7133705,
12181,d10357352,
12182,d12324983,$$ - $$$
12183,d10593217,
12184,d9979910,$$ - $$$
12185,d11957748,
12186,d8421030,$$ - $$$
12187,d9856280,$$ - $$$
12188,d12787346,$$ - $$$
12189,d5895096,$
12190,d5824810,
12191,d1093728,
12192,d3923729,
12193,d4149308,
12194,d11872400,$
12195,d12956686,$$ - $$$
12196,d4827518,
12197,d8090119,
12198,d8809410,$$ - $$$
12199,d8813990,
12200,d3812933,$
12201,d11717116,$
12202,d10124904,
12203,d9808537,$
12204,d8068462,
12205,d7112718,
12206,d10955680,$$ - $$$
12207,d10785924,
12208,d6995252,$$ - $$$
12209,d9709518,
12210,d12322377,$
12211,d11921785,$$ - $$$
12212,d5773760,$$ - $$$
12213,d10523634,$$ - $$$
12214,d2314447,
12215,d12535694,$$ - $$$
12216,d12907065,
12217,d8434911,$$ - $$$
12218,d6706687,
12219,d4174020,
12220,d12435635,
12221,d6180097,$
12222,d8132624,$$ - $$$
12223,d4767654,$$ - $$$
12224,d5442944,$
12225,d5958652,
12226,d1093070,
12227,d3222257,
12228,d2194706,
12229,d10276562,
12230,d4303444,
12231,d5519500,
12232,d8291013,
12233,d5821512,
12234,d7123640,$$ - $$$
12235,d10786016,
12236,d5890682,$$ - $$$
12237,d4461606,$$ - $$$
12238,d9746789,
12239,d11802293,
12240,d2232827,
12241,d12141580,$
12242,d953676,
12243,d11674439,
12244,d8412166,$
12245,d9568003,$$ - $$$
12246,d5965256,
12247,d4770213,$
12248,d10250682,$
12249,d4221365,
12250,d2139211,
12251,d696297,
12252,d3733910,
12253,d10528801,
12254,d7991982,$$ - $$$
12255,d3514187,
12256,d694814,
12257,d10103140,$
12258,d10022005,
12259,d8571966,$
12260,d12855748,$$ - $$$
12261,d10356526,
12262,d1035521,$
12263,d7103886,
12264,d3137150,$$ - $$$
12265,d8339589,
12266,d11911678,$
12267,d8715516,
12268,d943034,
12269,d12074729,$$ - $$$
12270,d1389578,$$$$
12271,d5870795,
12272,d12638627,
12273,d2299244,
12274,d4329899,
12275,d5986184,
12276,d2080457,$
12277,d8494844,
12278,d12504057,
12279,d7074681,
12280,d4459738,
12281,d12945000,$$ - $$$
12282,d12557326,
12283,d4912645,$
12284,d4768263,
12285,d11880206,
12286,d5888160,
12287,d8362971,
12288,d2732864,$$ - $$$
12289,d3583495,
12290,d4132511,
12291,d6673510,$$$$
12292,d6715435,
12293,d12690286,$$ - $$$
12294,d8396917,$$ - $$$
12295,d8669565,
12296,d3732862,
12297,d11786640,
12298,d11530259,$$$$
12299,d11445149,$$ - $$$
12300,d10550095,
12301,d3830825,$
12302,d5486895,$
12303,d13007369,
12304,d8764521,$$ - $$$
12305,d4104376,$$ - $$$
12306,d5561363,
12307,d11962765,$
12308,d10172946,$$ - $$$
12309,d10720251,$$ - $$$
12310,d9853844,
12311,d12909690,
12312,d5243105,
12313,d8132563,
12314,d12255465,
12315,d5106382,
12316,d1337115,$
12317,d875446,
12318,d12448512,$$ - $$$
12319,d10157231,
12320,d5828140,
12321,d8122598,
12322,d3638598,$$ - $$$
12323,d10717093,$$$$
12324,d12001591,
12325,d1092432,$$ - $$$
12326,d10259391,
12327,d12252390,$$ - $$$
12328,d7205110,
12329,d12786898,$$ - $$$
12330,d11867679,$$ - $$$
12331,d1044962,
12332,d2093102,
12333,d1103553,$$ - $$$
12334,d3332989,
12335,d11688263,
12336,d7352982,
12337,d4452679,
12338,d12950514,$$ - $$$
12339,d12449571,$
12340,d740041,$$ - $$$
12341,d6727409,
12342,d12150318,$
12343,d10254296,$
12344,d4495012,$$ - $$$
12345,d8769459,$$$$
12346,d12067917,
12347,d5959831,$$ - $$$
12348,d10056344,$$ - $$$
12349,d3365064,
12350,d1501587,
12351,d7615497,$
12352,d7109844,$
12353,d12572356,
12354,d13003250,
12355,d8471710,$
12356,d5771357,
12357,d9744920,$$ - $$$
12358,d13313752,$$$$
12359,d12694064,$
12360,d8527843,
12361,d12322040,$$ - $$$
12362,d12679665,$$ - $$$
12363,d6439141,
12364,d8683943,$
12365,d1336734,$$ - $$$
12366,d8703632,
12367,d7254739,
12368,d1354453,
12369,d7123657,
12370,d6494525,$$ - $$$
12371,d12652276,$$ - $$$
12372,d7382802,$
12373,d5795086,$
12374,d6426591,$$ - $$$
12375,d12843489,
12376,d12114022,$$ - $$$
12377,d11500618,
12378,d11881575,$$ - $$$
12379,d10744724,
12380,d7253576,$$$$
12381,d5432656,$$ - $$$
12382,d10820729,$$ - $$$
12383,d8526108,
12384,d12870153,
12385,d4187392,
12386,d6162193,
12387,d8511849,$$ - $$$
12388,d4028781,
12389,d5887267,$$ - $$$
12390,d4148638,$$ - $$$
12391,d10778635,
12392,d1408549,
12393,d11711129,$$ - $$$
12394,d1359322,
12395,d4227730,$$ - $$$
12396,d1035572,
12397,d5583309,
12398,d5581136,
12399,d7792231,$
12400,d5776796,
12401,d5779846,
12402,d7591537,$
12403,d5894060,$
12404,d6681524,
12405,d12535586,$
12406,d12006243,
12407,d8443930,
12408,d5977461,
12409,d2478241,$$ - $$$
12410,d12187875,
12411,d10788056,$
12412,d5849062,$
12413,d5861695,
12414,d3183997,$$ - $$$
12415,d6903131,
12416,d10666998,
12417,d7910191,$
12418,d8087827,$
12419,d7123346,
12420,d8860950,$$ - $$$
12421,d5509365,$
12422,d5936535,
12423,d9602026,
12424,d3138698,$$ - $$$
12425,d2710779,$$ - $$$
12426,d7108848,
12427,d940947,
12428,d8671301,
12429,d3758970,
12430,d12330757,
12431,d782423,$$ - $$$
12432,d4578355,
12433,d13277444,$$ - $$$
12434,d5526542,$$ - $$$
12435,d12697222,$
12436,d9740205,
12437,d8521924,$
12438,d4768054,
12439,d5811130,
12440,d6704316,
12441,d4799450,
12442,d7676066,
12443,d7695259,
12444,d1080775,$$$$
12445,d733520,$$ - $$$
12446,d11871056,$$ - $$$
12447,d12876491,$$ - $$$
12448,d12153735,
12449,d11787542,
12450,d2703121,
12451,d7368863,$
12452,d7123596,
12453,d8794658,
12454,d8755466,
12455,d1996650,$
12456,d12175666,
12457,d12175668,$
12458,d12211865,$$ - $$$
12459,d8644204,
12460,d4455794,
12461,d11769324,
12462,d12059608,
12463,d2720983,
12464,d10631622,$
12465,d5122206,
12466,d7724894,
12467,d4434980,$$ - $$$
12468,d5852565,
12469,d12869413,
12470,d8370651,$
12471,d8068552,$$ - $$$
12472,d8462257,
12473,d7791808,$$ - $$$
12474,d12408500,
12475,d7174418,
12476,d11626474,
12477,d7138800,$
12478,d2543780,
12479,d13164810,
12480,d8742716,
12481,d12557770,$
12482,d1226455,
12483,d13145316,$$$$
12484,d13197317,
12485,d5865646,$$ - $$$
12486,d9714218,
12487,d7360618,$$ - $$$
12488,d5795153,
12489,d997823,
12490,d1346242,
12491,d1367074,$
12492,d12243624,$$ - $$$
12493,d11652380,
12494,d8561373,$$ - $$$
12495,d12826080,$$ - $$$
12496,d6903024,
12497,d12347441,
12498,d11966514,$
12499,d10805743,$
12500,d8697328,
12501,d6948145,$$ - $$$
12502,d6720272,
12503,d8029222,
12504,d1235635,$$ - $$$
12505,d4970574,
12506,d8340828,$
12507,d11793284,
12508,d6890507,
12509,d9743784,$$ - $$$
12510,d8512936,$$ - $$$
12511,d5854820,
12512,d12223211,
12513,d9984038,
12514,d7236195,
12515,d7124410,
12516,d5956522,
12517,d9604785,$$ - $$$
12518,d10103866,
12519,d3699241,$$ - $$$
12520,d10746369,
12521,d1035705,
12522,d7905946,$$ - $$$
12523,d2459299,$$ - $$$
12524,d10043708,
12525,d5015935,$
12526,d5426824,$
12527,d9745669,$$ - $$$
12528,d3410947,
12529,d11756568,
12530,d7983116,
12531,d4225715,$$ - $$$
12532,d12800464,$
12533,d4754821,$
12534,d10788628,$$ - $$$
12535,d997735,$
12536,d5452873,$$ - $$$
12537,d4768875,
12538,d10516764,$$ - $$$
12539,d10836022,$
12540,d1849689,
12541,d12898247,$$ - $$$
12542,d991378,
12543,d8809313,$$ - $$$
12544,d2365841,$$ - $$$
12545,d10357544,
12546,d4523192,
12547,d12412039,$
12548,d7207139,$$ - $$$
