ID_TA,Cuisine Style
d4055435,"[[],[]]"
d997420,"[[],[]]"
d10452850,"[[],[]]"
d5796154,"[[], []]"
d5506315,"[[],[]]"
d4063242,"[[], []]"
d7147611,"[[],[]]"
d8817842,"[['In the afternoon we booked a reservation for 8:30 pm for 6, when we arrive around 8:20 the waitress told us there is no place DESPITE  our reservation.... Scandalous....!', ""rare to find a decent thai restaurant in this part of Paris. large portions (in fact had 2 starters and stiry fry which was too much food!). inexpensive wine by the the glass. good value especially if you're coming out of Station F and want...something a bit different.More""], ['July 5, 2019', 'December 16, 2018']]"
d5958800,"[[], []]"
d12161927,"[['Amazing pizza al taglio. The dough is extremely crispy and very light and the toppings are made with premium quality ingredients. Very wide selection including some very original combinations. I would have liked to find more without meat (I m peschiterian) but this place is...a gem really.More', ""Totally unpretentious place, with very few rickety chairs and four tables. But then the pizza al taglio was phenomenal, with uncommon, plentiful ingredients (like sesame leaves or kale) of great quality. They also have a few typical appetizers like fried pumpkin flowers. Great experience for...a reduced price. Totally recommended if you're staying in the area.More""], ['December 30, 2019', 'September 7, 2018']]"
d12195511,"[['May Feng and her clean, straightforward Hunan cuisine doesn’t allow any westernized concession: no egg rolls, no soy noodles, no fried rice. Simply a homemade proposal of the best dishes from this hearty cuisine. Rice pots with pork, pork ribs, beef or just veggies, served...at your table, where Mayfeng will stir in a semi-sweet, dense soy sauce. Or claypots with noodles of various thickness in a savory broth, accompanied by pork, pork ribs or beef. A reminder of the old days, when winters were still cold and summers still dry, when moms and grannies cooked heartwarming preps to feed your soul as well. DO NOT MISS THE HOMEMADE POTSTICKERS, a real find in this world of Asian dumplings that are as fake as my last molar tooth, in a variety of colors and fillings but, basically, all coming from the same German importer of frozen Asian foods. Another must try are the various skewers, especially pork and lamb, together with a galore of vegetable skewers like Chinese eggplants, garlic stems, chives, cauliflowers, tofu and so on. I love her sago with red beans, never too sweet or heavy to end a meal.More', 'We tried this restaurant and we immediately had a wonderful surprise by finding on the menu the skewers (made as in China) that have delighted us with the flavors, smells and colors of Chinese street cuisine, here proposed in a more elegant perspective... even if...the ""mise en place"" is very simple and minimal. Bravi!More', '...but I guess that TA is intended for public information by the common citizen, so here comes my review, which I hope will help a little both locals and travelers alike. When you enter this joint, a nice owner will welcome you. Tables are spacious...enough to accomodate 4 people and a bounty of food. Yes: prices are so fair that you’ll end up over ordering, but there are a few dishes which are a must, given their absolute goodness. The potstickers are handmade by the owner and beat any other eaten either in Milan’s Chinese barrio or anywhere else in the world with the exception of Southern China & Hong Kong. They come in 24 pcs. still sizzling on a grill placed on your table. Sauces (soy with vinegar & sugar added is perfect) are already on the table. Order at least two or three different types of skewers, there are so many to choose from. We got veal tripe and lamb, both bursting with flavors thanks also to the spring onions and parsley, the only spices added.get a clay pot or a hot pot: the first comes with your choice of noodles. I picked sweet potato noodles but next time I’ll get something more consistent. Veggies and an egg made it perfect. Sago with azuki bean was the perfect way to end this rich meal, not too sweet, very yummy. Everything was grease free, so I did not leave bloated but kicking and ready to dance.More'], ['September 19, 2020', 'September 12, 2018', 'February 24, 2018']]"
d5873511,"[[], []]"
d4476672,"[[],[]]"
d10661602,"[['A wonderful restaurant to spent a nice evening. The food is excellent, as well the service. Nice to sit - either for dinner - or as well just for Tapas.\n\nReservation is recommended for Dinner.\nOnly for Tapas -  just go early', ""This restaurant was close to where I live and I need to say I really like it. My favorite dish is the Solomillitos. They are so tasty and I totally recommend them! Good quality, and good service! I'd totally go back!"", 'Nice location, good service, good food ( not exceptional ). It is a bit expensive for lunch. We took 4 tapas to share and a bottle of water, expect about 60 euro.\nThey should offer a less expensive lunch menu.'], ['October 18, 2016', 'May 21, 2016', 'November 20, 2015']]"
d10484173,"[[], []]"
d5493128,"[[], []]"
d12705533,"[[],[]]"
d3975585,"[[],[]]"
d1128218,"[['', ''], ['November 22, 2017', 'August 22, 2008']]"
d12077170,"[['As you might guess from its name, everything here is based on stuffing veggies.  Stopping by after the nearby Monday market, I came back with a delicious ready-made lunch.  Their combinations are endless, and change daily depending on the season and their imagination.  Very friendly...too.More'], ['March 12, 2018']]"
d8425174,"[[],[]]"
d8759023,"[[],[]]"
d2093909,"[[],[]]"
d4164851,"[[], []]"
d12709311,"[['Thank you so much for a great evening. We were made very welcome and the owner had a lot of time for us, she was very friendly and we will be back to visit. The food was outstanding. We had a starter to share which...was antipasti and then homemade lasagna and spaghetti fruits de mare everything was very good. Wine, coffee and sambuca was very quality too. Thank you Sorella we will see you again soon.More'], ['June 22, 2019']]"
d3250723,"[['Everything was perfect, people working here smile even their english is not so good they are helpfull. Had 2 breakfast here and I would come again...'], ['April 24, 2018']]"
d1039250,"[[],[]]"
d5768287,"[[], []]"
d11956707,"[[],[]]"
d10636576,"[[],[]]"
d4339417,"[[], []]"
d1357977,"[[""We recently travelled here from the other side of Berlin on a Monday at lunchtime. There was an advertisement for the place in Lichterfelde Ost station , saying it was open on a Monday. Outside the establishment whiich was CLOSED there was no sign saying'...closed on Mondays' just an ad. for someone to work there. Not good. However we have been to the place several times in the past,especially in the summer when you can sit outside and it is great for a late breakfast. Better to phone first to see if it's open before setting off!More""], ['January 21, 2018']]"
d5871285,"[[],[]]"
d11921386,"[[], []]"
d5936485,"[['Out in the suburbs you find pizzeria mariaplan. Lovely neighborhood, very good food and very nice personal.\n\nThe price is fair and you get a lot of food which is fresh and made a la minute.'], ['July 10, 2018']]"
d8068561,"[[],[]]"
d8483411,"[[], []]"
d13224139,"[[],[]]"
d11543677,"[['Came here to get breakfast. We ordered food and they did not gave us the correct order. We walked back with out plate and the people Who were waiting told us to go first. So I explained it normally to the woman with the black...t shirt who was working there. She looked very angry and arrogant at me, ignored me and asked the other customers what they wanted. After being annoyingly slow, I told her what the problem was. She asked my about my receipt. I Showed her en she said that it was what I got. So I told her that I pointed at the breakfast that I wanted and I read exactly that order out loud again. She Said that was not what I ordered (even though I ordered by her colleague) because that was not on the receipt. I Said to her that then her colleague maybe Made a mistake. So she looked at me like I was stupid and she put the other order in front of me and repeated: this was not what you have on your receipt. Most respectless worker that I ever met.\n\nNever eating there againMore', 'I was there with my boyfriend during our first night in Barcelona, we were eating when a man came upstairs and after a minute he came to us asking for some chips so we gave him some of our chips and he continued to ask...for them, so we gave him more after he went we realised that he stole my phone, so I started to run in his direction and when my boyfriend asked to the staff if they could help us with the description of the man they told that they didn’t see anything, when was evident that he saw something cause the man run down stairs and outside in front of him.More', ""I visited the one at the airport, at 6 AM the line was very long and very slow to serve. I waited for 15 minutes and only 2 people were served during all this time. The management needs to increase their staff at the airport...clearly. I gave up and left because I'm sure I had to leave at some point to get to my flight as with the speed of serving and number of people in line I wasn't going to make it although I had an hour.More""], ['August 18, 2019', 'January 2, 2019', 'August 2, 2018']]"
d7594508,"[[],[]]"
d12910902,"[[],[]]"
d5813747,"[[],[]]"
d2226096,"[[],[]]"
d10810171,"[[],[]]"
d13275208,"[[],[]]"
d12515422,"[[],[]]"
d12789880,"[[],[]]"
d4589114,"[[''], ['August 27, 2013']]"
d13143590,"[['The White Guide says it all:\n“ What could be more enticing for a snack than the aroma of freshly baked bread? At the bakery at Nockeby Torg you step right into the baking ovens. And who can resist their freshly baked bread? The coffee...is perfect and the croissants both airy, moderate and crunchy. Understood. It was with this pastry that baker Håkan Johansson competed in the World Cup. But the question is whether or not his pain au chocolat is even yummier“More', 'A must experience and must do, even if it lies a little bit to the side. Take Nockebybanan, a tram it is and enjoy. One of the great original bakeries in Stockholm, in surroundings hiding the most outrageous old houses and villas. The area is...wealthy and prices are on the higher end. TKe a walkies around and see where many famous and wealthy people live a cosy laid back life in these idyllic areas. Ps the bakery: ask justsimply for something genuine Swedish. Blueberry crumble for example,or the Princessse tarte...More', 'Just the sort of place the area has long needed. \n\nTop-notch pastries and coffee. Nice bread. Only a few sandwiches on offer. Would be nice with some more lunch options.\n \nReally made the interior nice and seem to use good quality ingredients.'], ['November 10, 2019', 'July 29, 2019', 'July 2, 2018']]"
d12653330,"[[], []]"
d3487002,"[[],[]]"
d10397643,"[[],[]]"
d10026623,"[[],[]]"
d10377498,"[[],[]]"
d3452260,"[[],[]]"
d12384515,"[[""This small restaurant/bar sets itself clearly apart from the rest of the bars on the block by having an excellent selection of wines by the glass and by playing a great mix of soul/jazz/ funk music, which is hard to come by in most parts...of Madrid, unfortunately.\n\nBesides having a couple of glasses of Godello white wine, we ordered garbanzo beans with zamburinas (scallops) cooked in a subtle paprika olive oil sauce.  Delicious!\n\nThe service was friendly and not overly distant, which often occurs in several wannabe hipster bars In Madrid and the price/quality was quite good.\n\nIf I am back on that block of the neighborhood, I'll go back.More"", ""I regret I can't figure out how I found this place.  I recall looking at food blogs in Madrid.  The place is fairly new so that seems likely.\n\nIt was a nice hike from Santo Mauro Hotel, about a half an hour.  We were hungry...and it seemed longer.  We were expected, having made reservations (recommended.)  Nice welcome with some cured meats\n(much done at the restaurant here-- real foodie find.)\n\nThere are three partners, the one at the Restaurant that night was the one who had lived in Wisconsin for a year.  We were lucky, don't expect translation.  Sense of adventure REQUIRED.\n\nThe four of us were ecstatic over the meats and fish especially the anchoas (anchovies.)  The wines were fab, suggest you leave it to them on this score.\n\nA genuine neighborhood place.  Be thankful they still exist!  I expect it would be surprising even for folks who live in Madrid.\n\nTMore""], ['March 19, 2019', 'May 3, 2018']]"
d5795235,"[[],[]]"
d3864695,"[[],[]]"
d8664466,"[[],[]]"
d2656874,"[[],[]]"
d8154698,"[['Seems to be a popular place to have lunch as there were lots of locals. Nice ambiance\nFood was good but not fantastic. I had Escalope with fresh pasta and the dish was served very quickly (too quickly?). Had this been heated in a microwave?...Pasta too cold. \nDessert - créme caramel which had been in the oven a little too long and was more like a oven omelette. All dishes tasted good though.\nLunch formula with main dish + starter or dessert (as the wine) was appropriate in price and had several choices. Besides that you could add or deduct Euros depending on if you chose something other than the fixed formula, like a little more expensive dessert. Good idea! \nToilets clean.More'], ['March 23, 2019']]"
d11812540,"[[], []]"
d1343095,"[[],[]]"
d2250031,"[[],[]]"
d10624889,"[[],[]]"
d10086331,"[['This bartender is the slowest I have ever seen she isn’t busy making drinks but won’t serve anyone. I watched one table complaining to a manager who told her to come out she did but spoke to no tables before walking into the back closed...off area again. One man tried to ask her for service at his table she put her hand up to tell him not to speak to her. There are hundreds of bars here don’t waste your time on this one you’ll be thirsty.More', 'Really nice location, serving as a restaurant for the Rosa Grand Hotel.\nModern, sleek, elegant design; very laid back and chilled.\n\nExcellent food, very genuine products, even if not a lot of selection, but more or less something for everyone to eat.\nPricier than some...places, but normal, considering quality, service, atmosphere and location (consider that we paid 160€ for 4 people and a kid, eating 1 course).\n\nNice, well trained staff, that speak both English and Italian. \nRecommendedMore'], ['September 24, 2019', 'May 31, 2018']]"
d10388502,"[[],[]]"
d12021020,"[[],[]]"
d13205768,"[['Nice ambiance. Pleasant service. Good food. Ordered some Sushi and noodles stuff. Highly recommended for a visit.', 'We are always dining here with a big group of students when we visit Barcelona for two weeks. The menu is varied, the service is great! The price is more than reasonable for what we get. Every night we have a choice of starters, main...dish and deserts. There is always a dish available for the vegetarians.More'], ['April 30, 2018', 'April 16, 2018']]"
d7133705,"[[''], ['July 23, 2016']]"
d10357352,"[[], []]"
d10593217,"[[], []]"
d8059564,"[[],[]]"
d9979910,"[[],[]]"
d5866712,"[[],[]]"
d8421030,"[[],[]]"
d1093728,"[[],[]]"
d4149308,"[[], []]"
d12956686,"[[""Txo Taberna is just off the main street in Sarria. It's a small restaurant with just a few tables and a few bar stools. The owners are very sweet and accommodating and totally excited about the food they make! The food is delicious. Everything we...have had there is very tasty , well spiced and well salted. We have been about 10 times and we are going to keep going back. Highly recommended!More""], ['March 22, 2019']]"
d10150910,"[[], []]"
d8809410,"[[],[]]"
d11717116,"[[""The bar tender was great. I had a genuinely great time with new acquaintances that felt more like a bunch of people I've known for a long time. The owner of this establishment is a kindred spirit. I will definitely be back."", 'Very dirty, disgusting toilets\nLong waiting time for standard drinks. The smell was unbelievable. They served food, but the smell of urine did NOT wake the appetite', ""I was quiete suprised by the hidden valley latte served here. With a dark roast, a rich aroma was cut short by the first sip. I was appalled that the Hidden Valley Latte actually had a shot of zesty ranch dipping sauce. Utterly disgusted by...the repulsive taste I'd recommend this only to a mortal enemy, or maybe a door to door solicitor.More""], ['September 26, 2019', 'August 3, 2019', 'February 26, 2019']]"
d3521253,"[[""We arrived at 2 pm and got some coffee and pastries. First we were scolded for asking for the WiFi and then again for having our laptops up (there were hardy any people there, so we were not taking up space) .\n\nWe absolutely respect...policies, but it possible to convey a message about this in a polite manner. The staff that approached us was scolding us in Portuguese and kept at it even when informed we don't understand Portuguese. Another guest ended up translating.\n\nWe would have gladly put away our laptop. Instead we ended up feeling very unwelcome.More""], ['June 19, 2018']]"
d10124904,"[[],[]]"
d8068462,"[[], []]"
d10785924,"[[],[]]"
d12320872,"[[],[]]"
d11921785,"[['I visited this place twice- once for drinks at the end of my day and lastly for dinner. On both occasions I had a positive experience. The food was delicious and reasonably priced and the staff were nice and friendly despite a language barrier between...us. I would recommend and definitely would go again!More'], ['September 18, 2019']]"
d10523634,"[['Beautiful hidden gem behind the church. I had the burrata pasta which was delicious. Quick service, lovely to eat in the sunshine. Bliss.'], ['July 10, 2019']]"
d2314447,"[[],[]]"
d12907065,"[['The December cold of Krakow, Poland literally sent shivers down my spine. And to save myself I gulped down as many cappuccinos as I could. \n\nMy visit to Papierowy Kubek was for a cup of coffee and perhaps a bite or two. Loved the taste...flavor and the overall experience. I visited twice while I was stationed in Krakow for 4 nights.More', 'Small café in front of the national museum, mostly for breakfast to go. I got a cappuccino and a very good slice of pumpkin pie. Waitress was nice'], ['January 30, 2019', 'November 24, 2018']]"
d12435635,"[[],[]]"
d6180097,"[[],[]]"
d5958652,"[[],[]]"
d7109618,"[[],[]]"
d5519500,"[[],[]]"
d7123640,"[[""It's a great place with very tasty and big meals.\n\nAt our particular visit the staff kind of ignored for five minutes, they also didn't speak English at all.\n\nThe restaurant is apparently located near a dog farm of some sort - at the time...of our visit there were dozens of people with huge breed dogs which was totally fine for us but might be not your cup of team for some people.\n\nThe place also has a huge playground for kids. Overall recommended after a long walk in Wild Sarka nature reserve it's located on an outskirts of.More"", 'Standard food at good prices. Friendly waitressses who helped translate the menu without complaints. No complaints really.'], ['July 31, 2019', 'June 29, 2018']]"
d11802293,"[[],[]]"
d2232827,"[[],[]]"
d12141580,"[[],[]]"
d9568003,"[[],[]]"
d4770213,"[['We were spending time for the breakfast in Maranello restaurant. There were very obliging, kindly staff who every time took attention to us. Customer satisfaction and team cooperation was perfect. Was no problem to prolong breakfast time for us, although staff had another duties related...preparing lunch tables. We can really recommend this restaurant for 100%.More', ""Went here for dinner. We ordered vegetable soup and 1 pizza. We were waiting probably 20-25 minutes for soup. Just to mention that the place was empty with 2 other guys sitting and drinking beer when we arrived. Waiter explained to us that soup is...freshly made??? At 8 o'clock in the evening. I doubt that. No pasta inside soup just unfrozen veggies. Veggies not tasted fresh. Pizza was ok with too much tomato sauce on it. If you are really hungry go there but my recommendation is just skip it and go somewhere else.More""], ['October 5, 2018', 'June 5, 2018']]"
d4221365,"[[], []]"
d694814,"[[''], ['November 26, 2016']]"
d10356526,"[[], []]"
d1035521,"[['Chez Eric is my spot! \nMy friends and I love going here for cheap drinks and a good free French fries. \nEric & Samy are so nice and the place is friendly AF! \nThe bathroom has eco-friendly towels! \nour planet ""adore"" it!'], ['November 3, 2019']]"
d7103886,"[[],[]]"
d3137150,"[[],[]]"
d8339589,"[[],[]]"
d11911678,"[[""Ate here yesterday before heading to the airport. The woman who runs it is incredibly rude, told us off for suggesting that we share the special and the soup between the two of us, which we ended up doing anyway. The special was pork with...pear and rice; the pork was dry and overcooked and under seasoned, the rice was bland and boring. \nI also ordered a passion fruit juice which cost 2.30 euros (more than the soup somehow) and was literally just really sugary juice out of a packet. When I asked for it to be taken off the bill (after only drinking 1 sip) she refused and scoffed at me, saying that everyone else liked it. \nWe ordered 2 coffee's which took 15 minutes to arrive, the bill then too ka further 10. Would not recommend when so many nice places to go.More"", 'I unexpectedly wandered off the beaten track in Belém and found this delightful little cafe. The food was fresh and service lovely. I had tuna salad, a fresh juice and a cup of tea all for 7.5 Euros. It was busy and I was going...to rush off but the host insisted I sit and enjoy my tea. A great little experience of Belém. I did find my way to the cloisters afterwards much refreshed.More'], ['January 30, 2020', 'September 25, 2018']]"
d8715516,"[[],[]]"
d5870795,"[[],[]]"
d4329899,"[[],[]]"
d5986184,"[[], []]"
d7074681,"[[],[]]"
d12557326,"[[], []]"
d4768263,"[[''], ['June 2, 2015']]"
d8362971,"[[],[]]"
d2732864,"[[""I will really recommend this restaurant as we enjoyed a nice dinner on our trip through Germany home to Sweden. I forgot my sunglasses. Today I got my sunglasses sent to me by post. I'm so grateful. Thank you so much. Best regards Gunilla""], ['July 31, 2018']]"
d3583495,"[[],[]]"
d6715435,"[[],[]]"
d8669565,"[[],[]]"
d11786640,"[[],[]]"
d11445149,"[['I have been there many times since I work very close to the place. The food has been more than good every single time. The staff is friendly and the prices are good.', 'We went there for a quick dinner. Food was excellent one of the best pizza. Service was ok. This is the perfect place if you want to have a quick dinner while staying at the hotels nearby'], ['March 6, 2020', 'September 18, 2019']]"
d3830825,"[[],[]]"
d5486895,"[[],[]]"
d4104376,"[[],[]]"
d12547083,"[[],[]]"
d11962765,"[['This is the worst restaurant I have ever eaten at. Tasteless buffet food, that’s not even the worst part though... the worst part is the food is served cold and they provide 3 microwaves for you to microwave your own food. May as well buy...microwaveable food from supermarkets and it would’ve tasted better. Waste of money.More', ""At only 10 euros a head, you probably expect the food quality to be average at best anyway, but the experience of this place really was far lower than average. The fact that you have to heat up your food using the microwaves really was...pretty terrible, and quite clearly breaching all kinds of health and safety rules (surely everyone knows reheated rice is a no no?!) \n\nThe atmosphere was weird and my Evian bottle of water was brought to the table already opened, indicating that it probably wasn't Evian at all but tap water poured in to the glass bottle ready to be reused again.\n\nDefinitely wouldn't recommend!More"", ""If you want a break from standard French food, and fancy a bit of Chinese, then this place is fine if you follow a few rules.  First, check in the window to see that it is not too crowded, and that the buffet trays are...all reasonably full.  Secondly, you need to heat your dish when you have chosen what you want, by using one of three simple to use microwave ovens (normally under 2 minutes until ready).  Staff will assist if you are unsure. (If the place is crowded, then clearly you will need to wait at times to use a microwave.) You can return to the buffet as much as you want.  We found the food quality varied, but most were fine. Sufficient fresh vegetables to provide a balance to the meat dishes.  Probably best to go on a weekday lunchtime on the early side (only 9 euros per person plus any drink you want).  If you want chopsticks, just ask for them.  Waitresses were a bit on the dour side, though efficient and courteous.  Didn't try the soups or the canned fruit dessert.  We left on full stomachs and quite happy with our meals.More""], ['August 21, 2018', 'February 16, 2016', 'September 5, 2015']]"
d10720251,"[['The best dishes on their menu definitely are the sushi (bento, ....) ones. I frequently order or go there.'], ['April 21, 2018']]"
d9853844,"[[],[]]"
d8132563,"[[],[]]"
d10723808,"[['I had searched tripadvisor for lunch near the Mercure Hotel.\nI was on my way to an Italian recommended by google and tripadvisor reviews when I passed this French bistro. Just a 5 minute walk away from the tourist traps on boulevard, the food was...really good value at €14 for 2 courses or €17 for 3 courses.\n\nI had the fish soup which was delicious. Well-seasoned and had  a rich depth of flavour.\n\nThe salmon and mashed potato was good. Having seen the same main for €20+ elsewhere nearby, I was glad I chose this place. My only criticism was is that it would have been better with a smaller portion of potato and some vegetables or a salad (hence the 4*).\n\nI had ice-cream for dessert, but the creme brûlée looked delicious.\n\nThe waiter was attentive and through my broken English and French, I managed to get what I wanted. He checked I was happy with the food.\n\nI’d recommend this place for an informal meal - great value and tasty. No frills, wholesome and honest French food. It doesn’t pander to tourists and have huge choices on the menu. A hidden gem near the Mercure.More'], ['September 14, 2019']]"
d5106382,"[[''], ['August 6, 2014']]"
d1337115,"[['Simple and pleasant wrote someone and that does indeed describe the place well. Dima has the charm of a take-out place (which it is also) but make no mistake about it, the food is excellent and of high quality and really worth the money. (I...had a mixed plate and their house wine.) Added bonus, the nice lady working there (presumably one of the owners) speaks English quite well. Would be there often if I lived in that neighborhood.More'], ['December 16, 2018']]"
d5828140,"[[],[]]"
d8122598,"[['We love to go here for Breakfast/Lunch on the weekends or to stop by for a coffee when heading for a walk. The owner (I assume) is very friendly and always seems to be working. \n\nBoth the breakfast food and tapas are great and there...are very nice fresh cakes/pastries (including natas).More'], ['January 18, 2018']]"
d3638598,"[[],[]]"
d10717093,"[['There were 7 of us. I only wanted to order a small portion.  I was told that I couldn\'t! People are individuals and should be treated this way. The manager/owner is not only inflexible and rude with no customer service skills he is also terrible...at Maths as he lost about £200 income not to serve me with a ""Vorspeise"". (first course).  Please don\'t expect any flexibility as here the Manager is the number 1 and not the customer! We left and went to the Block House in Karl-Marx-Allee and had a super friendly service with delicious food and I was able to choose what I wanted from the menu without being made feel inadequate. Steakhouse Marzahn - Thank you for spoiling my last day in my holidays!!! Never again Steakhouse Marzahn!More', 'We have a very good time, with lovely food. Steak and salat are simple but fresh and delicious. Worth it!'], ['August 21, 2018', 'January 10, 2018']]"
d12001591,"[[],[]]"
d12936963,"[[''], ['October 3, 2017']]"
d11867679,"[['I loved this place, the atmosphere was great and the food amazing. It is also very well priced which in Paris it is hard to find.\nThe Pandeja Paisa is a must.'], ['October 1, 2018']]"
d1044962,"[[],[]]"
d2093102,"[[],[]]"
d12950514,"[[],[]]"
d12449571,"[[""I had an excellent and cheap meal here. It is located at the entrance of the Mercat d'abaceria central. Their fried fish is wonderful (not oily at all). I had three very large sardines + chipirones + 2 excellent artichokes + water for 13 euros....Wow. Service was  very fast but not very friendly but you know what, I don't particularly care. I would definitely stop here again for a good, quick and inexpensive meal.More""], ['February 1, 2020']]"
d6727409,"[[], []]"
d8769459,"[[],[]]"
d3365064,"[[], []]"
d12572356,"[['I was in the restaurant for two hours. I managed to catch the waiter’s eye twice. Once to order (after 40 mins) and once to ask for the bill. Then they revealed that they “don’t take cards” although it is September 2019. Good pizza, but...not good enough to justify the service.More', ""Really, the best pizza in years and the best that I've found in Hamburg so far. Thin, properly prepared and cooked (high-temperature pizza oven, 5 minutes inside and ready). That's the way a pizza should be (at least for me). The place would benefit from...having an extraction his, but apart from that it's a 10 out of 10 for this little pizza place. Will definitely come back.More""], ['September 3, 2019', 'April 11, 2019']]"
d13003250,"[[],[]]"
d5771357,"[[],[]]"
d13313752,"[['This was a bit of a risky choice as my daughter and I picked it from ""The Fork""\'s ratings while looking for a good ""bouchon"" place in Lyon. Having been to a really good one the night before but with a lower rating expectations were...high.\n\nAnyway, this is a bit of a journey from the city centre but it is totally worth it. So as they say ""worth the detour"".\n\nThe food was excellent. The foie gras perfect, portion was good for a normal person. Then I followed with a beef ""Charolais"" (best quality beef, sort of Angus for the UK) that was incredibly tasty.\n\nWe were 5 people, all had different dishes and everyone loved it. The wine was great, two Bordeaux reds. \n\nThe service was OK. I was forgotten but a gentle reminder triggered the waiter\'s brain and my food appeared. The only mistake was that he suggested a bottle of red that was great but when we requested another one, he revealed that was their last one so we ordered a different one.\n\nThe best was the price. As we had booked it through the application, we only paid 50% of the bill for food and wine. That made it incredibly good value for money. Just over €100 for 5 people!\n\nFinally, this restaurant is literally next door to the casino and under the Marriott hotel (I think). The restaurant is well kept, very clean and upmarket looking and the service was quite fast.\n\nI will definitely go back next time I am in Lyon.More'], ['November 23, 2018']]"
d12679665,"[['Familiar atmosphere, very good food. Chevice is abundant and very price worthy. Very good fish, simply cooked but very test and good quality', 'I’ve come here several times, the food is always excellent and authentic, the atmosphere is really welcoming. Highly recommended!!', ""I was invited by a friend who had discovered this restaurant with her husband and really enjoyed it. The 2 of us went for dinner on a Saturday night and had a truly superb meal all washed down with a couple of superb freshly made...pisco sours. We enjoyed some of the best ceviche I've had in a long time - beautifully fresh fish in a wonderful citrus dressing followed by citrus puree of potatoes (sounds strange but a MUST try!) with tuna and then chicken brochettes - the waitress from Dominica was lovely - very friendly and made us feel so welcome. I will definitely return and highly recommend.More""], ['November 8, 2019', 'October 2, 2019', 'August 3, 2019']]"
d6439141,"[[],[]]"
d8683943,"[[],[]]"
d8703632,"[[],[]]"
d1354453,"[[], []]"
d7123657,"[[],[]]"
d7382802,"[[],[]]"
d6426591,"[[],[]]"
d10744724,"[[], []]"
d12143725,"[[],[]]"
d10343629,"[['Saw this place while walking from our flat.  The items in the window looked really good.   When we stopped by later in the day, there was a huge line out the door with all the locals buying their Sunday chicken and potatoes. \n\nWe had our...eye on a  few other things but those chickens looked gorgeous and we could see them roasting on the spit.  We got some meatballs, fideos and croquetas to go.  Everything reheated beautifully in the microwave and it was all delicious.  We will get a chicken next time.  Pleasant service, pretty sure Catalan/Spanish only but you could probably get by by pointing.More'], ['January 6, 2020']]"
d5981675,"[[],[]]"
d11711129,"[[""Went there for dinner...  the first thing you notice is the atmosphere... relaxed and friendly. \nI didn't even see a menu... not sure there was one! Regina came to my table and offered me two possibilities; I chose the ravioli. And a glass of bordeaux....The ravioli was perhaps the best I have ever had in my life; succulent, perfectly al dente, in a crème fraiche sauce, with two large pieces of fried eggplant  underneath as a surprise extra.  I cannot imagine better anywhere.  For dessert I had small crispy cornets with a chocolate filling... also  very nice, but it was the ravioli which made the day! The entire meal with wine was €34 which I considered normal for the quality of the food.More""], ['May 9, 2019']]"
d4227730,"[['Well. Not bad. The restaurant need to re organise the menu. Its very hard to understand how it works. Its a buffet and à la carte as well. It need to be more structured. And the food is not bad. I love the soup', 'Anything would be better than this. The pad thai and bo bun were not good, were heavy and lack of taste.'], ['March 2, 2019', 'August 5, 2018']]"
d5581136,"[['They make a Mean thai curry. Number 143 on the menu is taste full and pleasing to eat. The staff is smiling and chatty. All in all this is our favorit take away place in Berlin'], ['October 16, 2018']]"
d7792231,"[[],[]]"
d5894060,"[['Probably the best kebab restaurant in Paris.\nThe food is excellent, tasty lean meats and homemade bread.\nVery good service, quick and friendly.\nHighly recommended.'], ['October 23, 2019']]"
d2478241,"[[],[]]"
d5849062,"[[],[]]"
d6903131,"[[],[]]"
d8087827,"[[],[]]"
d3138698,"[[],[]]"
d2710779,"[[],[]]"
d3803003,"[[],[]]"
d7108848,"[[],[]]"
d3758970,"[[],[]]"
d4578355,"[[], []]"
d13277444,"[['Had the new York sausage with chips and glass bottle of coke for €8. Sausage was tasty but very thin, but the extras with it were nice, onions, cheese, mustard. Price reasonable.', 'They never got our orders correct, but the food was very good. They should build a marketing on the ""Come here to get some random streetfood"" or better, ""Don\'t know what to eat, we decide for you"" slogen.', 'You have no chance as a woman, to go there pick your food without these unsozial people that work there , break your nerves!! It’s not only how they talk specially to women that they look as if they could see underneath our clothes, but...it’s also they way they behave! They klap your change at the bench so that you take you change .. unbelievable!!!! They don’t now how to say „please” or “thank you” . It’s the only reason I don’t want to go there again ! they make me feel  unkomfortable because of the way they treat women in their country and they forgot that they are in Germany ! In general  they can’t behave themselves. Someone, let’s just say their Boss schould teach them how to behave. It’s unacceptable in 2019 at the center of München!More'], ['December 16, 2019', 'July 18, 2019', 'January 16, 2019']]"
d5526542,"[['Well cooked local and international food,best goose dishes at Christmas in town\nVery friendly owner and staff,\nWe used to take my 92year old father there because they offer half portions,he always loved it.'], ['August 16, 2020']]"
